0.01666667,0
0.03333334,0
0.05,0
0.06666667,0
0.08333334,0
0.1,0
0.1166667,0
0.1333333,0
0.15,0
0.1666667,0
0.1833333,0
0.2,0
0.2166667,0
0.2333333,0
0.25,0
0.2666667,0
0.2833334,0
0.3,0
0.3166667,0
0.3333334,0
0.3500001,0
0.3666668,0
0.3833334,0
0.4000001,0
0.4166668,0
0.4333335,0
0.4500002,0
0.4666668,0
0.4833335,0
0.5000002,0
0.5166668,0
0.5333335,0
0.5500001,0
0.5666668,0
0.5833334,0
0.6000001,0
0.6166667,0
0.6333334,0
0.65,0
0.6666667,0
0.6833333,0
0.7,0
0.7166666,0
0.7333333,0
0.7499999,0
0.7666666,0
0.7833332,0
0.7999999,0
0.8166665,0
0.8333332,0
0.8499998,0
0.8666665,0
0.8833331,0
0.8999998,0
0.9166664,0
0.9333331,0
0.9499997,0
0.9666664,0
0.9833331,0
0.9999997,0
1.016666,0
1.033333,0
1.05,0
1.066666,0
1.083333,0
1.1,-0.0003469198
1.116666,-0.001262594
1.133333,-0.002164023
1.15,0.0001993965
1.166666,0.0005198401
1.183333,0.005702267
1.2,0.01083787
1.216666,0.01595321
1.233333,0.006552537
1.25,0.005862949
1.266666,0.002600309
1.283333,-0.00177328
1.299999,-0.002774623
1.316666,0.001250267
1.333333,0.008303659
1.349999,0.004275139
1.366666,-0.005524582
1.383333,-0.005742101
1.399999,-0.001966638
1.416666,0.004361633
1.433333,0.007215492
1.449999,0.007222759
1.466666,0.006247987
1.483333,0.005056298
1.499999,0.0004147919
1.516666,-0.004233538
1.533333,-0.008875967
1.549999,-0.009466032
1.566666,-0.01323394
1.583333,-0.01699675
1.599999,-0.02074605
1.616666,-0.01907963
1.633332,-0.01688382
1.649999,-0.01729236
1.666666,-0.0137701
1.683332,-0.01332159
1.699999,-0.01291643
1.716666,-0.01254809
1.733332,-0.02202547
1.749999,-0.02563152
1.766666,-0.01715465
1.783332,-0.01698531
1.799999,-0.02261852
1.816666,-0.02816366
1.833332,-0.02803938
1.849999,-0.01640014
1.866666,-0.01474782
1.883332,-0.01221384
1.899999,-0.01080046
1.916666,202.5942
1.933332,202.1438
1.949999,201.7363
1.966666,201.3255
1.983332,200.9082
1.999999,200.4948
2.016665,200.0678
2.033332,199.6532
2.049999,199.2519
2.066665,198.853
2.083332,198.4538
2.099999,198.0527
2.116665,197.6517
2.133332,197.2632
2.149999,196.8797
2.166665,196.4945
2.183332,196.1101
2.199999,195.7226
2.216665,195.3369
2.233332,194.9462
2.249999,194.5604
2.266665,194.1736
2.283332,193.7851
2.299999,193.3952
2.316665,193.0138
2.333332,192.6382
2.349998,192.257
2.366665,191.8889
2.383332,191.5158
2.399998,191.1396
2.416665,190.7733
2.433332,190.3941
2.449998,190.0169
2.466665,189.6642
2.483332,189.3102
2.499998,188.951
2.516665,188.5943
2.533332,188.2382
2.549998,187.8613
2.566665,187.4877
2.583332,187.1283
2.599998,186.7742
2.616665,186.4068
2.633332,186.0527
2.649998,185.7026
2.666665,185.3495
2.683331,184.994
2.699998,184.6401
2.716665,184.2858
2.733331,183.9274
2.749998,183.5743
2.766665,183.2337
2.783331,182.8905
2.799998,182.5472
2.816665,182.1914
2.833331,181.8362
2.849998,181.4769
2.866665,181.1252
2.883331,180.7721
2.899998,180.4202
2.916665,180.0966
2.933331,179.755
2.949998,179.3953
2.966665,179.0703
2.983331,178.7409
2.999998,178.3999
3.016665,178.0585
3.033331,177.7113
3.049998,177.3733
3.066664,177.0318
3.083331,176.6928
3.099998,176.3661
3.116664,176.0394
3.133331,175.7218
3.149998,175.3986
3.166664,175.0278
3.183331,174.7089
3.199998,174.3888
