0.01666667,4854.218
0.03333334,4767.581
0.05,4708.496
0.06666667,4663.585
0.08333334,4624.727
0.1,4586.46
0.1166667,4553.326
0.1333333,4520.887
0.15,4493.827
0.1666667,4441.155
0.1833333,4422.351
0.2,4388.514
0.2166667,4335.542
0.2333333,4282.463
0.25,4197.044
0.2666667,4118.245
0.2833334,4029.844
0.3,3954.356
0.3166667,3858.506
0.3333334,3757.477
0.3500001,3668.811
0.3666668,3563.932
0.3833334,3486.582
0.4000001,3408.861
0.4166668,3354.911
0.4333335,3304.976
0.4500002,3249.592
0.4666668,3228.855
0.4833335,3219.624
0.5000002,3178.206
0.5166668,3161.359
0.5333335,3153.555
0.5500001,3125.893
0.5666668,3114.084
0.5833334,3122.372
0.6000001,3125.511
0.6166667,3097.086
0.6333334,3088.396
0.65,3095.639
0.6666667,3100.81
0.6833333,3101.15
0.7,3094.518
0.7166666,3106.346
0.7333333,3111.847
0.7499999,3121.55
0.7666666,3129.143
0.7833332,3126.147
0.7999999,3139.177
0.8166665,3126.248
0.8333332,3138.2
0.8499998,3156.378
0.8666665,3160.337
0.8833331,3160.259
0.8999998,3168.145
0.9166664,3187.121
0.9333331,3190.24
0.9499997,3193.948
0.9666664,3198.212
0.9833331,3199.79
0.9999997,3207.769
1.016666,3172.164
1.033333,3135.756
1.05,3143.547
1.066666,3128.534
1.083333,3155.796
1.1,3122.589
1.116666,3198.323
1.133333,3230.077
1.15,3203.086
1.166666,3260.25
1.183333,3208.326
1.2,3171.884
1.216666,3276.56
1.233333,3254.301
1.25,3329.481
1.266666,3301.02
1.283333,3352.577
1.299999,3287.085
1.316666,3311.567
1.333333,3227.596
1.349999,3244.211
1.366666,3178.781
1.383333,3129.27
1.399999,3171.673
1.416666,3152.271
1.433333,3133.741
1.449999,3155.521
1.466666,3125.957
1.483333,3135.717
1.499999,3105.082
1.516666,3134.286
1.533333,3155.301
1.549999,3148.109
1.566666,3166.817
1.583333,3180.604
1.599999,3145.962
1.616666,3138.595
1.633332,3160.814
1.649999,3165.932
1.666666,3160.27
1.683332,3142.012
1.699999,3146.689
1.716666,3131.872
1.733332,3148.853
1.749999,3138.479
1.766666,3157.105
1.783332,3182.297
1.799999,3176.699
1.816666,3205.385
1.833332,3199.746
1.849999,3226.165
1.866666,3225.411
1.883332,3232.486
1.899999,3224.364
1.916666,3248.385
1.933332,3269.134
1.949999,3285.935
1.966666,3271.586
1.983332,3263.872
1.999999,3301.291
2.016665,3306.532
2.033332,3280.298
2.049999,3323.037
2.066665,3339.899
2.083332,3359.287
2.099999,3342.806
2.116665,3313.604
2.133332,3369.522
2.149999,3375.373
2.166665,3337.359
2.183332,3343.167
2.199999,3318.619
2.216665,3318.901
2.233332,3272.024
2.249999,3255.458
2.266665,3228.171
2.283332,3173.908
2.299999,3141.666
2.316665,3092.203
2.333332,3061.007
2.349998,3042.628
2.366665,2996.468
2.383332,2980.394
2.399998,2950.785
2.416665,2931.989
2.433332,2914.344
2.449998,2898.639
2.466665,2851.925
2.483332,2809.695
2.499998,2779.931
2.516665,2743.557
2.533332,2721.168
